payload,platform,launch,monitors,sensor,spacecraft-orbits,hq,area_monitored,lifetime_to_first_replacement,avg_lifetime,replacement_costs,missile_range,missile_interception,system_cost,probability_of_success
inc,gnd,jap&wc&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6618.58,0.8370343958848369
inc,air,ak&jap&med&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,10448.58,0.8722948258139366
inc,gnd&air&sea,ak&med&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8422.58,0.8990163849857077
inc,gnd,hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,5218.58,0.8254074633428251
inc,gnd&air&sea,ak&med&wc&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7372.58,0.8548884242997673
inc,gnd,ak&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6768.58,0.8798772992740188
laser,gnd&sea,jap&med&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,380,0.98,9732,0.9306130589960978
laser,gnd,ak&med&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,6908,0.9684931926212234
inc,sea,jap&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7492.58,0.8119744361744401
inc,air&sea,jap&med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,9672.58,0.8457326661072647
inc,gnd&air&sea,ak&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6022.58,0.8379704163280388
kinetic,gnd&air,ak&med&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,6938,0.7118161136426812
laser,gnd&air&sea,med&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,8312,0.9788922399508284
inc,air&sea,ak&jap&med&wc&hw,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,9522.58,0.8543042531870367
inc,air&sea,jap&wc&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7822.58,0.8883874573096873
inc,gnd,jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8368.58,0.8377676258649638
inc,air,jap&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7448.58,0.8716438733591013
inc,gnd&sea,ak&med&wc&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,9242.58,0.8460934402275126
inc,gnd&sea,jap,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,6092.58,0.80379781094151
kinetic,air,jap&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,5838,0.69300619486875
kinetic,gnd&sea,ak&jap,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,125,0.75,7332,0.7451980964445151
inc,sea,ak&jap&med,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8542.58,0.8629115867978401
inc,gnd&sea,ak&jap&wc&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8892.58,0.8896439626638133
inc,gnd&air&sea,ak&med&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,8262,0.8549749914915368
inc,gnd&air&sea,jap&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,6012,0.850709687018058
inc,gnd,jap&wc&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7718.58,0.8378828477189837
inc,gnd&air,ak&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,4148.58,0.84199814493435
inc,air&sea,ak&jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,9922.58,0.8457432381620431
inc,sea,wc&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6142.58,0.8107555603633201
inc,gnd&air,ak&jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,9498.58,0.8462510903867202
inc,air,ak&jap&med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,8898.58,0.8294815980635704
inc,gnd&air&sea,med&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7622.58,0.8457999378947403
inc,gnd,jap&med&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,7508,0.8897663113729088
kinetic,air&sea,ak&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,6212,0.71085499637895
inc,air,jap&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,5288,0.833702162895
inc,gnd&air,ak&jap&wc&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,9298.58,0.8899120672668306
inc,gnd&air&sea,ak&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6522.58,0.8451651118217645
inc,gnd&air,ak&jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,9498.58,0.8462510903867202
inc,gnd&air&sea,ak&jap&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8522.58,0.8463712813604184
kinetic,gnd&air&sea,med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,125,0.75,7862,0.7486745861747701
inc,gnd&sea,wc&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6242.58,0.8441992272283071
inc,air&sea,ak&jap&med,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8922.58,0.8455529411760321
inc,gnd,hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,5118.58,0.8254074633428251
inc,gnd&air,jap&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7548.58,0.8892546373310505
inc,gnd,jap&wc&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,6718.58,0.8370343958848369
inc,gnd&air,ak&jap,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6398.58,0.8420408859569356
laser,gnd&air&sea,ak&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,6062,0.9692123539411385
inc,gnd&air&sea,ak&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,1000,0.9,5112,0.846434763967716
inc,gnd&air,ak&jap&med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,10148.58,0.8462690736719731
inc,air,ak&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7298.58,0.8290979484376051
inc,sea,jap,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6542.58,0.81177129020592
inc,air,ak&jap&hw,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6298.58,0.8374726751895001
kinetic,gnd&sea,eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,125,0.75,4432,0.6053766961725
kinetic,gnd&sea,jap&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,7282,0.7116737219416125
laser,air&sea,jap&med&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,8312,0.930013335973638
inc,air,ak&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,1000,0.9,4638,0.83600636485275
inc,gnd&air&sea,med&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,1000,0.9,6362,0.854022752382073
inc,gnd,jap&med&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,8608,0.8464367742663628
laser,gnd&air&sea,jap&med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,9562,0.9789656651291573
inc,gnd&air,ak&jap&wc&hw,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7548.58,0.8988437724588902
inc,gnd&air,jap&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,5998.58,0.8399252053389533
inc,gnd&sea,med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7092.58,0.8418724440913711
inc,sea,jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,9542.58,0.8542824709298616
inc,air,jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8298.58,0.8293053266138026
inc,sea,eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,3742.58,0.6976730231999999
inc,sea,ak&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7892.58,0.81217758214296
kinetic,gnd&air&sea,jap&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,125,0.75,7112,0.7436172397082407
inc,gnd&air,ak&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6548.58,0.8885871957718828
inc,gnd&air,wc&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,5298.58,0.8968886406189042
laser,gnd&air,ak&med,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,6438,0.9739203357192499
inc,gnd&sea,ak&jap&med&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,11142.58,0.8897407223302153
inc,gnd&sea,ak&jap&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,8882,0.8987212618684585
inc,sea,ak&jap&med&wc,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,9042.58,0.863095001363676
inc,sea,ak&jap&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,7782,0.863030266811028
inc,sea,ak&jap&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,1000,0.9,6482,0.8201761981560001
inc,air,ak&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,4538,0.83600636485275
inc,gnd&air,med&wc&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,6748.58,0.8547242844091828
laser,gnd,ak&jap&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,7158,0.9684931926212234
inc,air,wc,grf,,,disp,52800,30,15.0,50.0,1000,0.9,780,0.7115027850000001
inc,gnd,ak&med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8768.58,0.8811330079885561
laser,sea,med&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,7032,0.8930807491032
inc,sea,ak&med&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,8282,0.863062634087352
inc,gnd&air&sea,jap&med&wc,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7522.58,0.8546639908396244
inc,sea,ak&jap&wc&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8142.58,0.82078255809234
inc,gnd&sea,ak&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6742.58,0.8448338044474715
kinetic,sea,ak&med&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,125,0.75,7982,0.7187333525946
inc,air&sea,jap&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,5412,0.8479001509137
laser,gnd&air&sea,ak&med&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,6912,0.9302850046429241
inc,air&sea,ak&jap&med&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,10022.58,0.8457432381620431
inc,air,med&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6048.58,0.8372632022842501
inc,gnd,jap&wc&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,5718.58,0.8454892887725625
kinetic,gnd&air&sea,ak&jap,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,6812,0.7089247391817151
inc,gnd&air&sea,jap&med,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8672.58,0.8878677456639358
inc,gnd,jap&med,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7368.58,0.8358821773446375
kinetic,gnd&air,ak&med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,7688,0.7122969501467681
inc,air,med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,5798.58,0.823291359504075
laser,air,ak&med&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,7438,0.9123024483842849
laser,gnd,jap&med&wc&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,380,0.98,9108,0.921675598645595
inc,gnd,med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7118.58,0.8373486373048913
inc,air&sea,ak&jap&med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,9522.58,0.8457326661072647
inc,air,med&wc&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7448.58,0.8716438733591013
inc,gnd,med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7768.58,0.8805381985974594
inc,gnd&air&sea,jap&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,8422.58,0.889425408375627
inc,gnd&air,ak&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6148.58,0.8450028388221108
inc,gnd,jap&med&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,7108,0.8461241199241876
kinetic,air,jap&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,5588,0.69300619486875
inc,air,med&wc,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,5438,0.8745008699038501
inc,sea,jap&med,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7892.58,0.8105524143948001
inc,air&sea,jap,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,1000,0.9,5562,0.85345314938316
inc,sea,med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,6382,0.8201761981560001
inc,air&sea,jap&med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,8422.58,0.8454472206282482
laser,gnd&air,ak&jap&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,7038,0.9306997763566657
kinetic,gnd&air,ak&jap&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,125,0.75,7488,0.7485308395042511
inc,air&sea,ak&med,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6572.58,0.8938798775118361
inc,gnd&sea,ak&jap&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,9392.58,0.8896773280660208
inc,sea,jap&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6392.58,0.8064894950244
kinetic,air,ak&jap&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,125,0.75,7238,0.6981644651605313
inc,gnd&air&sea,jap&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7172.58,0.8834172807733898
inc,gnd&sea,med&wc,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6142.58,0.8919908873019271
kinetic,gnd&air,ak&hw&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,125,0.75,5938,0.7112818508603626
inc,sea,ak&jap&med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,9492.58,0.8125534021847219
inc,sea,ak&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,5992.58,0.8044580353392
inc,sea,ak&jap&wc&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7142.58,0.8206994529234
inc,air,wc,grf,,,disp,52800,30,15.0,50.0,1000,0.9,780,0.7115027850000001
inc,air&sea,jap&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,7072.58,0.8827176086896404
inc,air&sea,ak&jap&med&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,10772.58,0.8457612106551664
inc,sea,jap&hw&eu,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,6642.58,0.8201761981560001
inc,gnd&sea,jap&med&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,1000,0.9,7732,0.8543289598749676
laser,gnd&sea,ak&jap&med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,cent,5972800,4,14.142857142857142,7721.5,380,0.98,10532,0.9786149358963087
laser,gnd&air,ak&jap&wc&eu,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,380,0.98,7138,0.9306997763566657
inc,air&sea,jap&hw&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,7672.58,0.8451300589848962
kinetic,air,jap,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,125,0.75,4988,0.663330866625
inc,sea,med&wc,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6042.58,0.8566539133752001
inc,gnd&sea,ak&wc&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6892.58,0.8877421347379777
kinetic,gnd&air,ak&med,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,125,0.75,6088,0.7087886245428751
inc,air,wc,grf,,,disp,52800,30,15.0,50.0,1000,0.9,780,0.7115027850000001
inc,gnd,med&wc,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,disp,11772800,1.5,10.35,7933.1,1000,0.9,5868.58,0.8316922917439126
inc,gnd&air,ak&hw,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,cent,11772800,1.5,10.35,7933.1,1000,0.9,6048.58,0.881022858101316
inc,gnd&air,ak&jap&eu,awac&grf&sat,ir,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,7248.58,0.8456375430075054
laser,gnd,jap&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,mob,5972800,4,14.142857142857142,7721.5,380,0.98,5858,0.9170723791844999
inc,gnd&air&sea,ak,awac&grf&sat,,cube-heo|cube-leo|cube-meo|prim-heo|prim-leo|prim-meo|,mob,11772800,1.5,10.35,7933.1,1000,0.9,4122.58,0.76948614906156
laser,gnd&sea,jap&med&wc&hw,awac&grf&sat,,prim-heo|prim-leo|prim-meo|,disp,5972800,4,14.142857142857142,7721.5,380,0.98,8882,0.9305833955379854
